cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,measurement_id,sample_id,target_name,target_type,matrix,treatment_process,raw_value,value_min,value_max,mean_value,median_value,sd,se,unit,log_transformed,normalization_method,basis,detection_method,n_samples,time_point,before_after_status,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix,matrix_group,matrix_fraction,stage_or_timepoint,normalized_treatment_process,treatment_group,raw_unit,raw_unit_pre_normalized,normalized_unit,unit_family,normalized_value,conversion_applied,conversion_note,final_unit,numeric_handling_status,quantitative_synthesis_eligible,detection_status,lod_loq_value,lod_loq_unit,processing_stream,normalized_value_numeric,unit_track,analysis_log10_value,analysis_display_unit,gene_family,matrix_bucket,target_cohort,usable_for_log10_abundance_synthesis,abundance_outlier_flag
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0922,10.1007/s11356-021-15351-x,2021,M_007664,,blaTEM,ARG,LC experiment,,302000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,blaTEM,beta-lactam resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,302000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,302000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.480006942957151,log10 copies/mL,bla,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0922,10.1007/s11356-021-15351-x,2021,M_007665,,blaTEM,ARG,LC experiment,,83700,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,blaTEM,beta-lactam resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,83700.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,83700.0,liquid_absolute_log10_copies_per_mL_equivalent,4.92272545799326,log10 copies/mL,bla,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0922,10.1007/s11356-021-15351-x,2021,M_007668,,ermB,ARG,natural inoculum,,100,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,100.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,100.0,liquid_absolute_log10_copies_per_mL_equivalent,2.0,log10 copies/mL,erm,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0922,10.1007/s11356-021-15351-x,2021,M_007669,,ermB,ARG,LC experiment,,33500,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,33500.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,33500.0,liquid_absolute_log10_copies_per_mL_equivalent,4.525044807036846,log10 copies/mL,erm,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0922,10.1007/s11356-021-15351-x,2021,M_007670,,ermB,ARG,LC experiment,,584,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,584.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,584.0,liquid_absolute_log10_copies_per_mL_equivalent,2.7664128471124,log10 copies/mL,erm,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007684,,nptII,ARG,Low (10^2 copies/ml),,100,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,100.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,100.0,liquid_absolute_log10_copies_per_mL_equivalent,2.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007685,,nptII,ARG,batch reactors,,100,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,100.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,100.0,liquid_absolute_log10_copies_per_mL_equivalent,2.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007686,,nptII,ARG,Medium (10^4 copies/ml),,10000,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,10000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,10000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007687,,nptII,ARG,batch reactors,,10000,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,10000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,10000.0,liquid_absolute_log10_copies_per_mL_equivalent,4.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007688,,nptII,ARG,High (10^6 copies/ml),,1000000,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,1000000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007689,,nptII,ARG,batch reactors,,1000000,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,1000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,1000000.0,liquid_absolute_log10_copies_per_mL_equivalent,6.0,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007691,,nptII,ARG,eDNA across all treatments,,29300,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,eDNA,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,29300.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,29300.0,liquid_absolute_log10_copies_per_mL_equivalent,4.466867620354109,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007692,,nptII,ARG,eDNA across all treatments,,66400,,,,,,,copies/ml,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,eDNA,,,unclear,copies/ml,copies/ml,copies_per_mL,absolute_abundance_liquid,66400.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,66400.0,liquid_absolute_log10_copies_per_mL_equivalent,4.8221680793680175,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0933,10.1002/bit.27134,2019,M_007693,,nptII,ARG,high concentration reactors eDNA,,997000,,,,,,,copies/ml wastewater,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,nptII,aminoglycoside resistance,ARG,gene_specific,Yes,,unclear,eDNA,,,unclear,copies/ml wastewater,copies/mL,copies_per_mL,absolute_abundance_liquid,997000.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,997000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.998695158311656,log10 copies/mL,other,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0939,10.1016/j.apcatb.2018.12.030,2019,M_007696,,blaTEM,ARG,CAS effluent,,19600.0,,,,,,,copies/mL DNA,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,blaTEM,beta-lactam resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,copies/mL DNA,copies/mL,copies_per_mL,absolute_abundance_liquid,19600.0,No,unit name pre-normalized only; numeric value not converted,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,19600.0,liquid_absolute_log10_copies_per_mL_equivalent,4.292256071356476,log10 copies/mL,bla,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0939,10.1016/j.apcatb.2018.12.030,2019,M_007697,,qnrS,ARG,CAS effluent,,10,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,qnrS,quinolone resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,10.0,copies/mL,quantitative_core_high_confidence,10.0,liquid_absolute_log10_copies_per_mL_equivalent,1.0,log10 copies/mL,qnr,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0939,10.1016/j.apcatb.2018.12.030,2019,M_007698,,qnrS,ARG,MBR effluent,,10,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,qnrS,quinolone resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,10.0,copies/mL,quantitative_core_high_confidence,10.0,liquid_absolute_log10_copies_per_mL_equivalent,1.0,log10 copies/mL,qnr,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0939,10.1016/j.apcatb.2018.12.030,2019,M_007699,,sul1,ARG,CAS effluent,,10,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,10.0,copies/mL,quantitative_core_high_confidence,10.0,liquid_absolute_log10_copies_per_mL_equivalent,1.0,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0939,10.1016/j.apcatb.2018.12.030,2019,M_007700,,sul1,ARG,MBR effluent,,10,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,sul1,sulfonamide resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,10.0,copies/mL,quantitative_core_high_confidence,10.0,liquid_absolute_log10_copies_per_mL_equivalent,1.0,log10 copies/mL,sul,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1278,10.1371/journal.pone.0252691,2021,M_007749,,sul1,ARG,wastewater samples,,100000000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,100000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,100000000.0,liquid_absolute_log10_copies_per_mL_equivalent,8.0,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1278,10.1371/journal.pone.0252691,2021,M_007750,,sul2,ARG,wastewater samples,,10000000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,consensus,sul2,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,10000000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,10000000.0,liquid_absolute_log10_copies_per_mL_equivalent,7.0,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0551,10.1016/j.scitotenv.2022.156594,2022,M_008083,,sul1,ARG,feARGs-absolute / complete / activated sludge water phase,,2500,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,sul1,sulfonamide resistance,ARG,gene_specific,Yes,activated_sludge,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,2500.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,2500.0,liquid_absolute_log10_copies_per_mL_equivalent,3.397940008672037,log10 copies/mL,sul,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0551,10.1016/j.scitotenv.2022.156594,2022,M_008084,,sul2,ARG,feARGs-absolute / complete / activated sludge water phase,,8000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,sul2,sulfonamide resistance,ARG,gene_specific,Yes,activated_sludge,unclear,,,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,8000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,8000.0,liquid_absolute_log10_copies_per_mL_equivalent,3.903089986991944,log10 copies/mL,sul,sludge,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0551,10.1016/j.scitotenv.2022.156594,2022,M_008093,,sul1,ARG,absolute abundance in anaerobic starvation water phase,,120000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,sul1,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,anaerobic,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,120000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,120000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.079181246047625,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R0551,10.1016/j.scitotenv.2022.156594,2022,M_008094,,sul2,ARG,absolute abundance in anaerobic starvation water phase,,300000,,,,,,,copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,sul2,sulfonamide resistance,ARG,gene_specific,Yes,,unclear,,anaerobic,,unclear,copies/mL,copies/mL,copies_per_mL,absolute_abundance_liquid,300000.0,No,,copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,300000.0,liquid_absolute_log10_copies_per_mL_equivalent,5.477121254719663,log10 copies/mL,sul,matrix_unclear,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008203,,tetG,ARG,"Nanjing, China domestic AS influent (after primary settling)",,7.7,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,tetG,tetracycline resistance,ARG,gene_specific,Yes,influent,unclear,,after,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,7.7,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,7.7,liquid_absolute_log10_copies_per_mL_equivalent,7.7,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008204,,tetG,ARG,"Nanjing, China domestic AS effluent (prior to disinfection)",,6.15,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,tetG,tetracycline resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,6.15,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,6.15,liquid_absolute_log10_copies_per_mL_equivalent,6.15,log10 copies/mL,tet,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008205,,tetC,ARG,"Nanjing, China domestic AS influent (after primary settling)",,7.91,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,tetC,tetracycline resistance,ARG,gene_specific,Yes,influent,unclear,,after,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,7.91,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,7.91,liquid_absolute_log10_copies_per_mL_equivalent,7.91,log10 copies/mL,tet,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008206,,tetC,ARG,"Nanjing, China domestic AS effluent (prior to disinfection)",,6.14,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,tetC,tetracycline resistance,ARG,gene_specific,Yes,final_effluent,unclear,,,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,6.14,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,6.14,liquid_absolute_log10_copies_per_mL_equivalent,6.14,log10 copies/mL,tet,final_effluent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008207,,intI1,MGE,"Nanjing, China domestic AS influent (after primary settling)",,7.31,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,unclear,,after,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,7.31,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,7.31,liquid_absolute_log10_copies_per_mL_equivalent,7.31,log10 copies/mL,intI1,influent,gene_mge,Yes,
M1_AXIS2_ABUNDANCE_LIQUID_COPIES_ML,v1.0,2026-06-27,20260627,Yes,R1012,10.1007/s11356-014-2613-5,2014,M_008208,,intI1,MGE,"Nanjing, China domestic AS effluent (prior to disinfection)",,6.08,,,,,,,log10 copies/mL,,,vision_extracted_value,vision_extracted_from_pdf,,,,vision_rerun_gpt54_v3,gpt-5.4-2026-03-05,raw_matrix_stage_label_preservation_20260617__group_level_range_value_scope_20260622,target_specific,rerun_only,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,final_effluent,unclear,,,,unclear,log10 copies/mL,log copies/mL,log_copies_per_mL,log_abundance,6.08,No,unit name pre-normalized only; numeric value not converted,log_copies_per_mL,not_flagged_for_multiplier_handling,Not_assessed,detected_quantified,,,quantitative_core_high_confidence,6.08,liquid_absolute_log10_copies_per_mL_equivalent,6.08,log10 copies/mL,intI1,final_effluent,gene_mge,Yes,
