cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,outcome_id,target_name,matrix_before,matrix_after,treatment_process,outcome_type,reported_outcome_value,reported_outcome_unit,calculated_by_llm,paired_data_status,reported_outcome_value_min,reported_outcome_value_max,repair_applied,linked_measurement_ids,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix_before,matrix_before_group,normalized_matrix_after,matrix_after_group,normalized_treatment_process,treatment_group,matrix_transition_type,matrix_transition_before_class,matrix_transition_after_class,normalized_outcome_type,outcome_group,normalized_outcome_unit,outcome_unit_family,log_harmonization_status,outcome_direction,normalized_paired_data_status,valid_for_removal_synthesis,pairing_quality_flag,processing_stream,direction_inference_label,direction_inference_confidence,analysis_value,value_parse_method,gene_family,route,outlier_flag,rescued_normalized_treatment_process,rescued_treatment_group,rescued_technology_supergroup,technology_supergroup,technology_supergroup_4group
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002247,blaGES,influent,effluent,mechanical-biological wastewater treatment,removal_efficiency,94.8,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaGES,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,94.8,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002248,blaCTX-M,influent,effluent,mechanical-biological wastewater treatment,removal_efficiency,95.29,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,95.29,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002249,blaOXA-1,influent,effluent,mechanical-biological wastewater treatment,reduction,47.19,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaOXA-1,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,47.19,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002250,blaNDM,influent,effluent,mechanical-biological wastewater treatment,reduction,56.8,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaNDM,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,56.8,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002251,blaKPC,influent,effluent,mechanical-biological wastewater treatment,reduction,96.0,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaKPC,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,96.0,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1063,10.1016/j.watres.2019.115277,2020,O_002252,blaVIM,influent,effluent,mechanical-biological wastewater treatment,reduction,98.7,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaVIM,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,mechanical-biological wastewater treatment,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,98.7,single_numeric,bla,influent_to_final_effluent,,mechanical_biological,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002292,tetA,secondary effluent,treated effluent,PAC-UF,log_reduction,3.1,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,PAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.1,single_numeric,tet,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002293,tetW,secondary effluent,treated effluent,PAC-UF,log_reduction,1.35,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,PAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.35,single_numeric,tet,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002294,sulI,secondary effluent,treated effluent,PAC-UF,log_reduction,3.18,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,PAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.18,single_numeric,sul,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002295,sulII,secondary effluent,treated effluent,PAC-UF,log_reduction,3.35,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,PAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.35,single_numeric,sul,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002296,tetA,secondary effluent,treated effluent,BPAC-UF,log_reduction,3.73,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,BPAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.73,single_numeric,tet,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002297,tetW,secondary effluent,treated effluent,BPAC-UF,log_reduction,1.81,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,BPAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.81,single_numeric,tet,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002298,sulI,secondary effluent,treated effluent,BPAC-UF,log_reduction,3.72,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,BPAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.72,single_numeric,sul,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002299,sulII,secondary effluent,treated effluent,BPAC-UF,log_reduction,3.62,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,BPAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.62,single_numeric,sul,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1076,10.2166/wh.2019.160,2019,O_002300,intI1,secondary effluent,treated effluent,BPAC-UF,log_reduction,2.73,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,BPAC-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.73,single_numeric,intI1,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002314,intI1,influent,final effluent,Bardenpho,log_reduction,1.23,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,final_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.23,single_numeric,intI1,influent_to_final_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002315,erm(F),influent,final effluent,Bardenpho,log_reduction,1.12,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermF,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.12,single_numeric,erm,influent_to_final_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002316,intI1,primary effluent,secondary effluent,Bardenpho,log_reduction,1.43,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,primary_effluent,liquid_intermediate,secondary_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,primary_effluent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.43,single_numeric,intI1,primary_effluent_to_secondary_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002317,erm(F),primary effluent,secondary effluent,Bardenpho,log_reduction,1.63,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermF,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,primary_effluent,liquid_intermediate,secondary_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,primary_effluent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.63,single_numeric,erm,primary_effluent_to_secondary_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002318,erm(F),primary effluent,secondary effluent,Bardenpho,log_reduction,2.56,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermF,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,primary_effluent,liquid_intermediate,secondary_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,primary_effluent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.56,single_numeric,erm,primary_effluent_to_secondary_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1083,10.1002/wer.1299,2020,O_002319,erm(F),primary effluent,secondary effluent,Bardenpho,log_reduction,2.13,log10 copies/100 ml,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermF,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,primary_effluent,liquid_intermediate,secondary_effluent,liquid_effluent,Bardenpho,unclear,cross_stage_route,primary_effluent,secondary_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.13,single_numeric,erm,primary_effluent_to_secondary_effluent,,Bardenpho,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1085,10.1016/j.jhazmat.2018.06.058,2018,O_002326,blaKPC,influent,effluent,activated sludge,log_reduction,1.9,log reduction,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaKPC,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,1.9,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1085,10.1016/j.jhazmat.2018.06.058,2018,O_002327,blaNDM,influent,effluent,activated sludge,log_reduction,2.6,log reduction,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaNDM,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.6,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1085,10.1016/j.jhazmat.2018.06.058,2018,O_002328,blaKPC,influent,effluent,activated sludge,log_reduction,2.2,log reduction,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaKPC,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.2,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1085,10.1016/j.jhazmat.2018.06.058,2018,O_002329,blaOXA-48,influent,effluent,activated sludge,log_reduction,2.4,log reduction,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaOXA-48,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.4,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1122,10.1021/acs.est.6b02640,2016,O_002415,sul1,secondary effluent,ozonated effluent,ozonation,reduction,2.0,log units,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,ozonated effluent,unclear,ozonation,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,sul,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1126,10.1016/j.jhazmat.2022.128933,2022,O_002446,blaTEM,raw wastewater,final treated wastewater,overall treatment,log_reduction,2.0,log-units,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaTEM,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final treated wastewater,unclear,overall treatment,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,bla,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1126,10.1016/j.jhazmat.2022.128933,2022,O_002447,incF,raw wastewater,final treated wastewater,overall treatment,log_reduction,2.0,log-units,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,IncF,plasmid marker,MGE,mge_marker,Yes,influent,liquid_influent,final treated wastewater,unclear,overall treatment,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,other,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1126,10.1016/j.jhazmat.2022.128933,2022,O_002448,blaCTX-M,raw wastewater,final treated wastewater,overall treatment,log_reduction,2.0,log-units,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final treated wastewater,unclear,overall treatment,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,bla,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1126,10.1016/j.jhazmat.2022.128933,2022,O_002449,blaOXA-58,raw wastewater,final treated wastewater,overall treatment,log_reduction,2.0,log-units,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaOXA-58,carbapenem/beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final treated wastewater,unclear,overall treatment,unclear,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.0,single_numeric,bla,influent_to_final_effluent,,primary_settling,primary_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1135,10.1016/j.scitotenv.2015.01.046,2015,O_002474,ermB,influent,secondary effluent,conventional wastewater treatment,reduction,98.0,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,conventional wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,98.0,single_numeric,erm,influent_to_secondary_effluent,,conventional_WWTP,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1135,10.1016/j.scitotenv.2015.01.046,2015,O_002476,ermB,influent,secondary effluent,conventional wastewater treatment,reduction,99.7,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,secondary_effluent,liquid_effluent,conventional wastewater treatment,unclear,cross_stage_route,influent,secondary_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,99.7,single_numeric,erm,influent_to_secondary_effluent,,conventional_WWTP,secondary_biological_treatment,biological-conventional,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1158,10.5004/dwt.2020.25712,2020,O_002528,tetA,secondary effluent,treated effluent,direct UF,log_reduction,0.72,-log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,direct UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,0.72,single_numeric,tet,secondary_effluent_to_final_effluent,,ultrafiltration,membrane_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R1158,10.5004/dwt.2020.25712,2020,O_002529,tetX,secondary effluent,treated effluent,coagulation (PAC)-sedimentation-UF,log_reduction,4.4,-log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetX,tetracycline resistance,ARG,gene_specific,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,coagulation (PAC)-sedimentation-UF,unclear,cross_stage_route,secondary_effluent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.4,single_numeric,tet,secondary_effluent_to_final_effluent,,coagulation,physicochemical_treatment,membrane,membrane,membrane
